0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8121322,1992,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16486112,2482,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8260380,2880,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8272557,2741,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8230795,3094,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16232098,3492,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8215920,1909,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8071846,1715,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8287593,2065,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16548833,2570,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8247343,1834,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8282375,1819,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8320460,2148,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16468780,2544,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8387362,1686,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8353222,1825,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8522863,2157,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17172347,2657,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7344279,1609,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7295823,1582,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7384254,1891,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14593361,2271,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8382218,1728,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8335145,1801,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8221529,2106,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16759800,2573,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
