0,0,0.189826091589051,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,2,0,0.6681786379477,0,1,0,0,0,0,1,0,0,0,0
162426,40,1.39710325469671,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0523831997779249,-1.94761680022208,0.4574350166713,-0.140814385820631,2,0.132768709752487,-1.91971224101182,0.0525758528973419,-0.946681458516511,2,0.513304603275725,1.09124173962881,0.237479721761825,0.533807105348091
329722,50,2.83111160153412,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0529196565595094,-1.94708034344049,0.4574350166713,-0.140814385820631,2,0,0,0,0,1,0,0,0,0
165208,58,1.38161294550309,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0516235359141466,-1.94837646408585,0.4574350166713,-0.140814385820631,1.90634484081869,0.184948070646578,-2,-0.0893298994979218,-0.867492601908115,2,1.75171494359479,1.22278533503143,0.890213560964521,0.613353206231571
165451,55,1.06562501919343,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0500710331364389,-1.94992896686356,0.4574350166713,-0.140814385820631,1.98794363439601,0.326074076218721,-2,-0.998634855733474,0.0736866383249211,2,-0.00709805192501158,0.0592041636774052,0.397417124880452,0.131485772945894
164616,62,1.41928406063941,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0511317637435531,-1.94886823625645,0.4574350166713,-0.140814385820631,2,0.133351211985826,-1.8362192462867,0.0744977487638947,-0.921856457350027,2,0.395610280335104,0.751204918252563,0.118879398069617,0.364679115997625
324642,70,1.72809427593849,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0509817122145977,-1.9490182877854,0.4574350166713,-0.140814385820631,2,-0.574866316931197,-1.3013693351273,0.036270794280352,-0.963189267009931,2,0.626369380361869,1.20700242490031,0.322654906289602,0.586084915495343
164318,38,1.39346016483041,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0523470059223188,-1.94765299407768,0.4574350166713,-0.140814385820631,1.9077594919048,0.203511845816661,-2,-0.026480528450249,-0.919299613303976,2,1.32750963831994,1.3659268407569,0.66738836273179,0.677370997550652
161437,34,1.62856440277858,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0508975061077817,-1.94910249389222,0.4574350166713,-0.140814385820631,1.42274268237892,2,0.552885389777995,0.769602247360902,0.219419120510787,1.80252122467554,-2,1.15944976365422,-1.11184341142868,0.643738172920187
165752,42,1.07228982397157,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0518791431241192,-1.94812085687588,0.4574350166713,-0.140814385820631,2,1.92922905142198,-0.15653773042842,-0.197978181008448,0.0557440391244978,2,0.192109851835758,0.163000566003789,0.68356454280437,0.239504015756089
330977,52,2.55972164340812,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0525395245365474,-1.94746047546345,0.4574350166713,-0.140814385820631,1.14547271152753,-2,0.859847028917831,-1.75068139802734,0.755817823075572,2,0.358675657474618,0.440211177172689,0.0658787114006266,0.235158457786333
164947,37,1.78751694280801,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0529554320845433,-1.94704456791546,0.4574350166713,-0.140814385820631,1.43881978778055,2,0.511161049164823,1.22371884804889,0.332260264239815,2,0.570541002472729,0.718393661816377,0.263752894528023,0.341892415864623
165648,37,2.57957580935443,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0531244614101438,-1.94687553858986,0.4574350166713,-0.140814385820631,1.36420970388531,2,0.611303396361961,0.842059811042955,0.235692689405867,1.13835951164403,-2,0.892101248213762,-1.75524721351916,0.781902229154179
166409,43,2.34462379416654,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0524138777942107,-1.94758612220579,0.4574350166713,-0.140814385820631,1.18323664484932,-2,0.842806812166162,-1.68984708605699,0.711941930479589,1.50714687748434,2,0.404150528566862,0.73054759294947,0.160245389873187
329376,51,2.29251410502979,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0524626360123459,-1.94753736398765,0.4574350166713,-0.140814385820631,1.22611936570994,2,0.776858577067049,1.64465318095596,0.64484113706014,2,0.0934155162507816,0.394950925955923,0.0154737853611884,0.199946596102748
167747,34,1.48173384657337,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0511041599452466,-1.94889584005475,0.4574350166713,-0.140814385820631,1.89955132147838,0.151076552919633,-2,0.00356423014795493,-0.978013863732314,2,1.60077984672406,1.31916763673303,0.807527631937194,0.656102353197143
167064,37,1.47980586586338,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.051451072528399,-1.9485489274716,0.4574350166713,-0.140814385820631,1.95271294069525,0.262098960857839,-2,-0.0771403492933023,-0.817148937706424,2,1.96849675392536,0.83594500879517,1.04851459618615,0.432203676466002
170457,43,1.29846471676406,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.051272542459263,-1.94872745754074,0.4574350166713,-0.140814385820631,2,-0.641303744726304,-1.11625302369853,-0.554056151398914,-0.336453219363949,2,-0.0722273801476937,1.19486764325983,-0.0707284156169593,0.606993187984276
343447,53,1.51481852800276,2,-4.44089209850063e-16,2,-1.1148442267319e-16,0.82067879082866,2,0.0529868243853204,-1.94701317561468,0.4574350166713,-0.140814385820631,1.36014511642484,2,0.610636780779406,0.879850283446117,0.261843379978013,2,-1.85137831193019,0.904007549103636,-0.931706749585616,0.454486321057721
