0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
162426,40,15.0669753292964,2,-1.94761680022208,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
329722,50,14.9142384897388,2,-1.94708034344049,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
165208,58,15.2886927396099,2,-1.94837646408585,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
165451,55,15.7627340457096,2,-1.94992896686356,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
164616,62,15.435735459509,2,-1.94886823625645,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
324642,70,15.4811665681486,2,-1.9490182877854,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
164318,38,15.0773929629295,2,-1.94765299407768,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161437,34,15.5067789972312,2,-1.94910249389222,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
165752,42,15.2133657418999,2,-1.94812085687588,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
330977,52,15.0221454359486,2,-1.94746047546345,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
164947,37,14.9041627582899,2,-1.94704456791546,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
165648,37,14.8567412783764,2,-1.94687553858986,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
166409,43,15.0581565787291,2,-1.94758612220579,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
329376,51,15.0441616875268,2,-1.94753736398765,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
167747,34,15.4440730376786,2,-1.94889584005475,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
167064,37,15.3399402565994,2,-1.9485489274716,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
170457,43,15.393353652214,2,-1.94872745754074,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
343447,53,14.8953327148675,2,-1.94701317561468,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
146886,32,15.2782236103637,2,-1.94834108998194,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
145916,32,15.1436574059787,2,-1.9478820500514,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
147685,38,15.3753647167314,2,-1.94866746947051,0,-0.210743621276401,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
